Num;name;categorie;sale_ok;purchase_ok;product_type;internal_ref;list_price;ean13;Christmaes_product;Print_two_face;predecoupe;Developpement;Relief;Paletissation;Pantone;schema d'impression;colis_ean;carton;palette;qty_to_invoice;farde;description;remarque;quality;procure_method;supply_method;standard_price;produce_delay;uom_po_id;description_purchase;state;weight;net_weight;Largeur;Longueur;Grammage;Recompute_grammage;Type_crochet;Print_step;F_pliage1;F_pliage2;sale_delay;produce_delay;uos_id;uos_coeff;sale_description;account_income;account_expense;taxes_id;supplier_taxes_id;code;partner_id;date_obsolete
232;ANGEL FRIENDS *2;SE;1;1;product;SE0104
233;ANGEL FRIENDS *3;SE;1;1;product;SE0125
234;ANILOXTEST-D46+-60SH;SE;1;1;product;SE0497
235;ANILOXTEST-D46-70SH;SE;1;1;product;SE1445
236;ANTARTIC;SE;1;1;product;SE0994
237;ANTARTIC *1;SE;1;1;product;SE1039
238;AQUARELLE;SE;1;1;product;SE0350X
239;AQUARELLE *1;SE;1;1;product;SE0351X
240;AQUARELLE *2;SE;1;1;product;SE0357X
241;AQUARELLE *3;SE;1;1;product;SE1598X
242;ARABESQUE;SE;1;1;product;SE0582
243;BALLONS;SE;1;1;product;SE0347
244;BALLONS *1;SE;1;1;product;SE0561
245;BALLONS *2;SE;1;1;product;SE0564
246;BAROCK;SE;1;1;product;SE0413X
247;BAVARIA;SE;1;1;product;SE0799
248;BAYA SUNNY;SE;1;1;product;SE0289
249;BAYA SUNNY *1;SE;1;1;product;SE0290
250;BAYA SUNNY *2;SE;1;1;product;SE0294
251;BERRISA IVORY;SE;1;1;product;SE0253
252;BERRISA IVORY *1;SE;1;1;product;SE0263
253;BERRISA IVORY *2;SE;1;1;product;SE0267
254;BERRISA IVORY *3;SE;1;1;product;SE0283
255;BERRISA IVORY *4;SE;1;1;product;SE0293
256;BERRISA IVORY *5;SE;1;1;product;SE0327
257;BIANCO NATALE;SE;1;1;product;SE1004X
258;BIANCO NATALE *1;SE;1;1;product;SE1185X
259;BIANCO NATALE *2;SE;1;1;product;SE1525X
260;BLOEM EN RUIT;SE;1;1;product;SE0652X
261;BLOEM EN RUIT *1;SE;1;1;product;SE0691X
262;BLOEM EN RUIT *2;SE;1;1;product;SE1372X
263;BLOEM EN RUIT *3;SE;1;1;product;SE1500X
264;BLOEM EN RUIT *4;SE;1;1;product;SE1580X
265;BLOEM GROEN;SE;1;1;product;SE0075X
266;BLOEM GROEN *1;SE;1;1;product;SE0093X
267;BLOEM GROEN *2;SE;1;1;product;SE1273X
268;BLOEM GROEN *3;SE;1;1;product;SE1370X
269;BLOEM GROEN *4;SE;1;1;product;SE1376X
270;BLUE FLOWERS;SE;1;1;product;SE0463
271;BLUE ICE;SE;1;1;product;SE0716
272;BLUE STARBURST 120;SE;1;1;product;SE0583
273;BLUE STARBURST 120 *1;SE;1;1;product;SE0623
274;BLUE STARBURST 88;SE;1;1;product;SE0391
275;BLUE STARBURST 88 *1;SE;1;1;product;SE0535
276;BOCAGE;SE;1;1;product;SE1282X
277;BOCAGE *1;SE;1;1;product;SE1283X
278;BOCAGE *2;SE;1;1;product;SE1286X
279;BONHOMME DE NEIGE;SE;1;1;product;SE0489X
280;BONHOMME DE NEIGE *1;SE;1;1;product;SE1270
281;BONHOMME DE NEIGE *2;SE;1;1;product;SE1358
282;BORDURE 10,1 PR 140;SE;1;1;product;SE0483X
283;BORDURE 10.6CM;SE;1;1;product;SE0620X
284;BORDURE 25CM 120 D44;SE;1;1;product;SE0019
285;BORDURE 8CM PR 135;SE;1;1;product;SE1583X
286;BORDURE 8CM PR 140;SE;1;1;product;SE0219
287;BORDURE VERNIS 2X35;SE;1;1;product;SE1214
288;BOUBOU;SE;1;1;product;SE1486X
289;BOUBOU *1;SE;1;1;product;SE1487X
290;BOUBOU *2;SE;1;1;product;SE1488X
291;BRASIL;SE;1;1;product;SE0534
292;BRASIL *1;SE;1;1;product;SE0546
293;BRASIL *2;SE;1;1;product;SE0557
294;BRASIL *3;SE;1;1;product;SE0656
295;BRASIL *4;SE;1;1;product;SE0661
296;BRASIL *5;SE;1;1;product;SE0663
297;BRASIL *6;SE;1;1;product;SE0664
298;BRASIL *7;SE;1;1;product;SE0692
299;BRASIL *8;SE;1;1;product;SE1222
300;BRASIL *9;SE;1;1;product;SE1223
301;BRASIL *10;SE;1;1;product;SE1224
302;BRASIL *11;SE;1;1;product;SE1231
303;BRASIL *12;SE;1;1;product;SE1409
304;BRASIL *13;SE;1;1;product;SE1410
305;BRIGHTNING SFEER;SE;1;1;product;SE1561
306;BRIGHTNING SFEER *1;SE;1;1;product;SE1562
307;BUTTERFLY;SE;1;1;product;SE0686
308;BUTTERFLY *1;SE;1;1;product;SE0693
309;BUTTERFLY *2;SE;1;1;product;SE0695
310;BUTTERFLY *3;SE;1;1;product;SE1232
311;CADEAU;SE;1;1;product;SE0464X
312;CADEAU *1;SE;1;1;product;SE1147
313;CALYPSO;SE;1;1;product;SE0158
314;CALYPSO *1;SE;1;1;product;SE0159
315;CALYPSO-ROYAL;SE;1;1;product;SE0170
316;CARLA SUNNY;SE;1;1;product;SE1703X
317;CARLA SUNNY *1;SE;1;1;product;SE1705X
318;CHAMBERY;SE;1;1;product;SE0301X
319;CHAMBERY *1;SE;1;1;product;SE1457X
320;CHAMBERY *2;SE;1;1;product;SE1483X
321;CHAMBERY *3;SE;1;1;product;SE1484X
322;CHAMBERY RLX;SE;1;1;product;SE0336
323;CHAMBERY RLX *1;SE;1;1;product;SE0354
324;CHAMBERY RLX *2;SE;1;1;product;SE1346
325;CHAMBERY RLX *3;SE;1;1;product;SE1348
326;CHARACTER;SE;1;1;product;SE0963
327;CHARACTER *1;SE;1;1;product;SE1446
328;CHARACTER *2;SE;1;1;product;SE1452
329;CHARACTER *3;SE;1;1;product;SE1469
330;CHARACTER *4;SE;1;1;product;SE1470
331;CHAUSSETTE;SE;1;1;product;SE0176X
332;CHAUSSETTE *1;SE;1;1;product;SE0319X
333;CHAUSSETTE *2;SE;1;1;product;SE0415X
334;CHAUSSETTE *3;SE;1;1;product;SE0419X
335;CHAUSSETTE *4;SE;1;1;product;SE0432X
336;CHEVRON;SE;1;1;product;SE0401
337;CHEVRON *1;SE;1;1;product;SE0402
338;CHEVRON *2;SE;1;1;product;SE0728
339;CHICKS;SE;1;1;product;SE0848
340;CHICKS *1;SE;1;1;product;SE1468
341;CHICKS IN THE GARDEN;SE;1;1;product;SE0602X
342;CHICKS IN THE GARDEN *1;SE;1;1;product;SE0625X
343;CHICKS IN THE GARDEN *2;SE;1;1;product;SE0649X
344;CHICKS IN THE GARDEN *3;SE;1;1;product;SE0651X
345;CHRISTMAS BAUBLE 120;SE;1;1;product;SE0717
346;CHRISTMAS BAUBLE 120 *1;SE;1;1;product;SE0782
347;CHRISTMAS BAUBLE 88;SE;1;1;product;SE0832
348;CHRISTMAS BAUBLE 88 *1;SE;1;1;product;SE1441
